island,year,month,avg_temp_celsius,rainfall_mm,hurricane_category
Suriname,2021,October,28.7,171.4,0
Suriname,2021,November,26.7,134.2,0
Suriname,2021,December,26.0,85.0,0
Suriname,2022,January,25.2,66.5,0
Suriname,2022,February,25.3,47.2,0
Suriname,2022,March,25.7,59.3,0
Suriname,2022,April,27.2,78.0,0
Suriname,2022,May,28.2,105.0,0
Suriname,2022,June,27.5,131.3,0
Suriname,2022,July,28.9,153.0,0
Suriname,2022,August,29.5,281.7,1
Suriname,2022,September,28.7,165.7,0
Suriname,2022,October,27.9,155.4,0
Suriname,2022,November,27.3,132.0,0
Suriname,2022,December,25.6,101.1,0
Suriname,2023,January,24.9,66.6,0
Suriname,2023,February,25.3,52.6,0
Suriname,2023,March,27.1,40.8,0
Suriname,2023,April,26.5,79.1,0
Suriname,2023,May,28.1,130.7,0
Suriname,2023,June,28.8,446.9,4
Suriname,2023,July,27.6,200.0,0
Suriname,2023,August,29.8,161.8,0
Suriname,2023,September,27.9,234.1,0
Suriname,2023,October,28.8,192.7,0
Suriname,2023,November,26.9,154.2,0
Suriname,2023,December,25.3,92.8,0
Suriname,2024,January,24.9,67.0,0
Suriname,2024,February,26.1,45.6,0
Suriname,2024,March,26.2,62.1,0
Suriname,2024,April,27.8,80.5,0
Suriname,2024,May,26.8,107.0,0
Suriname,2024,June,27.3,150.5,0
Suriname,2024,July,27.9,129.2,0
Suriname,2024,August,29.6,230.9,0
Suriname,2024,September,27.9,239.4,0
Suriname,2024,October,28.9,191.2,0
Suriname,2024,November,27.9,167.1,0
Suriname,2024,December,25.3,81.0,0
Suriname,2025,January,24.9,87.2,0
Suriname,2025,February,26.2,67.7,0
Suriname,2025,March,26.7,61.2,0
Suriname,2025,April,27.1,74.7,0
Suriname,2025,May,28.5,105.5,0
Suriname,2025,June,28.9,135.4,0
Suriname,2025,July,28.6,205.3,0
Suriname,2025,August,29.8,147.4,0
Suriname,2025,September,28.2,194.9,0
Suriname,2025,October,26.9,208.1,0
Suriname,2025,November,26.8,110.6,0
Suriname,2025,December,25.3,111.5,0
Trinidad and Tobago,2015,January,26.4,60.8,0
Trinidad and Tobago,2015,February,27.1,61.1,0
Trinidad and Tobago,2015,March,27.0,65.9,0
Trinidad and Tobago,2015,April,27.9,88.3,0
Trinidad and Tobago,2015,May,27.7,110.5,0
Trinidad and Tobago,2015,June,28.9,174.4,0
Trinidad and Tobago,2015,July,28.4,217.2,0
Trinidad and Tobago,2015,August,28.2,216.6,0
Trinidad and Tobago,2015,September,28.9,169.4,0
Trinidad and Tobago,2015,October,28.9,236.7,1
Trinidad and Tobago,2015,November,26.4,172.6,0
Trinidad and Tobago,2015,December,27.2,75.5,0
Trinidad and Tobago,2016,January,26.5,94.8,0
Trinidad and Tobago,2016,February,25.5,69.1,0
Trinidad and Tobago,2016,March,26.5,71.2,0
Trinidad and Tobago,2016,April,26.3,60.8,0
Trinidad and Tobago,2016,May,27.2,134.8,0
Trinidad and Tobago,2016,June,27.5,448.4,3
Trinidad and Tobago,2016,July,28.3,139.5,0
Trinidad and Tobago,2016,August,28.8,202.9,0
Trinidad and Tobago,2016,September,28.2,261.2,0
Trinidad and Tobago,2016,October,27.5,174.3,0
Trinidad and Tobago,2016,November,28.0,117.1,0
Trinidad and Tobago,2016,December,25.4,83.8,0
Trinidad and Tobago,2017,January,25.2,81.7,0
Trinidad and Tobago,2017,February,26.6,71.6,0
Trinidad and Tobago,2017,March,25.9,54.6,0
Trinidad and Tobago,2017,April,26.5,80.1,0
Trinidad and Tobago,2017,May,28.1,120.4,0
Trinidad and Tobago,2017,June,28.2,197.6,0
Trinidad and Tobago,2017,July,29.0,193.9,0
Trinidad and Tobago,2017,August,28.6,305.4,1
Trinidad and Tobago,2017,September,28.5,234.5,0
Trinidad and Tobago,2017,October,28.9,154.1,0
Trinidad and Tobago,2017,November,27.7,113.4,0
Trinidad and Tobago,2017,December,25.5,104.4,0
Trinidad and Tobago,2018,January,25.6,87.2,0
Trinidad and Tobago,2018,February,25.3,57.3,0
Trinidad and Tobago,2018,March,26.5,67.3,0
Trinidad and Tobago,2018,April,27.2,84.9,0
Trinidad and Tobago,2018,May,29.0,101.4,0
Trinidad and Tobago,2018,June,27.4,157.5,0
Trinidad and Tobago,2018,July,28.8,218.1,0
Trinidad and Tobago,2018,August,30.3,196.4,0
Trinidad and Tobago,2018,September,28.8,172.4,0
Trinidad and Tobago,2018,October,28.0,148.6,0
Trinidad and Tobago,2018,November,26.8,186.7,0
Trinidad and Tobago,2018,December,26.2,75.7,0
Trinidad and Tobago,2019,January,26.2,66.9,0
Trinidad and Tobago,2019,February,25.5,51.8,0
Trinidad and Tobago,2019,March,25.9,55.1,0
Trinidad and Tobago,2019,April,27.0,67.6,0
Trinidad and Tobago,2019,May,28.0,103.7,0
Trinidad and Tobago,2019,June,28.9,164.3,0
Trinidad and Tobago,2019,July,28.1,222.2,0
Trinidad and Tobago,2019,August,30.3,156.7,0
Trinidad and Tobago,2019,September,28.9,187.9,0
Trinidad and Tobago,2019,October,29.2,224.6,0
Trinidad and Tobago,2019,November,26.1,135.6,0
Trinidad and Tobago,2019,December,26.7,109.2,0
Trinidad and Tobago,2020,January,25.1,65.2,0
Trinidad and Tobago,2020,February,26.7,75.0,0
Trinidad and Tobago,2020,March,26.3,74.1,0
Trinidad and Tobago,2020,April,27.1,71.9,0
Trinidad and Tobago,2020,May,27.5,104.0,0
Trinidad and Tobago,2020,June,28.0,205.3,0
Trinidad and Tobago,2020,July,29.6,184.9,0
Trinidad and Tobago,2020,August,28.8,169.4,0
Trinidad and Tobago,2020,September,28.5,223.9,0
Trinidad and Tobago,2020,October,27.6,204.1,0
Trinidad and Tobago,2020,November,27.9,149.1,0
Trinidad and Tobago,2020,December,25.4,100.5,0
Trinidad and Tobago,2021,January,26.4,84.9,0
Trinidad and Tobago,2021,February,26.2,68.3,0
Trinidad and Tobago,2021,March,27.6,53.0,0
Trinidad and Tobago,2021,April,27.8,85.9,0
Trinidad and Tobago,2021,May,27.1,140.9,0
Trinidad and Tobago,2021,June,27.8,181.3,0
Trinidad and Tobago,2021,July,29.6,178.4,0
Trinidad and Tobago,2021,August,28.7,182.0,0
Trinidad and Tobago,2021,September,29.1,213.8,0
Trinidad and Tobago,2021,October,28.5,239.6,0
Trinidad and Tobago,2021,November,26.4,167.5,0
Trinidad and Tobago,2021,December,25.8,114.9,0
Trinidad and Tobago,2022,January,26.5,76.9,0
Trinidad and Tobago,2022,February,25.2,57.2,0
Trinidad and Tobago,2022,March,25.6,64.5,0
Trinidad and Tobago,2022,April,26.3,73.7,0
Trinidad and Tobago,2022,May,27.1,127.5,0
Trinidad and Tobago,2022,June,28.6,192.0,0
Trinidad and Tobago,2022,July,28.4,159.8,0
Trinidad and Tobago,2022,August,29.1,166.3,0
Trinidad and Tobago,2022,September,29.9,170.5,0
Trinidad and Tobago,2022,October,28.3,182.2,0
Trinidad and Tobago,2022,November,27.7,153.8,0
Trinidad and Tobago,2022,December,26.7,94.8,0
Trinidad and Tobago,2023,January,26.6,61.4,0
Trinidad and Tobago,2023,February,26.3,67.2,0
Trinidad and Tobago,2023,March,25.6,66.5,0
Trinidad and Tobago,2023,April,26.2,58.8,0
Trinidad and Tobago,2023,May,27.9,146.4,0
Trinidad and Tobago,2023,June,29.0,210.2,0
Trinidad and Tobago,2023,July,28.7,202.6,0
Trinidad and Tobago,2023,August,29.3,202.5,0
Trinidad and Tobago,2023,September,28.7,173.8,0
Trinidad and Tobago,2023,October,28.9,190.0,0
Trinidad and Tobago,2023,November,28.1,132.1,0
Trinidad and Tobago,2023,December,26.7,102.9,0
Trinidad and Tobago,2024,January,26.6,69.0,0
Trinidad and Tobago,2024,February,25.6,56.3,0
Trinidad and Tobago,2024,March,27.4,60.0,0
Trinidad and Tobago,2024,April,27.8,81.4,0
Trinidad and Tobago,2024,May,28.5,119.5,0
Trinidad and Tobago,2024,June,28.9,174.2,0
Trinidad and Tobago,2024,July,29.1,153.8,0
Trinidad and Tobago,2024,August,28.1,220.2,0
Trinidad and Tobago,2024,September,28.6,251.8,0
Trinidad and Tobago,2024,October,27.6,198.5,0
Trinidad and Tobago,2024,November,27.7,133.6,0
Trinidad and Tobago,2024,December,26.4,83.0,0
Trinidad and Tobago,2025,January,26.1,73.4,0
Trinidad and Tobago,2025,February,25.7,52.6,0
Trinidad and Tobago,2025,March,25.6,63.1,0
Trinidad and Tobago,2025,April,27.2,71.5,0
Trinidad and Tobago,2025,May,26.9,138.3,0
Trinidad and Tobago,2025,June,29.2,144.5,0
Trinidad and Tobago,2025,July,29.5,210.0,0
Trinidad and Tobago,2025,August,30.1,231.8,0
Trinidad and Tobago,2025,September,27.9,223.2,0
Trinidad and Tobago,2025,October,29.1,170.8,0
Trinidad and Tobago,2025,November,26.8,128.7,0
Trinidad and Tobago,2025,December,26.1,100.0,0
Turks and Caicos Islands,2015,January,26.7,39.2,0
Turks and Caicos Islands,2015,February,27.0,30.3,0
Turks and Caicos Islands,2015,March,27.1,22.9,0
Turks and Caicos Islands,2015,April,28.5,27.6,0
Turks and Caicos Islands,2015,May,27.1,61.2,0
Turks and Caicos Islands,2015,June,27.6,275.3,2
Turks and Caicos Islands,2015,July,29.7,172.3,0
Turks and Caicos Islands,2015,August,29.2,171.7,0
Turks and Caicos Islands,2015,September,29.8,159.2,0
Turks and Caicos Islands,2015,October,28.9,219.3,1
Turks and Caicos Islands,2015,November,26.7,107.6,0
Turks and Caicos Islands,2015,December,27.7,72.4,0
Turks and Caicos Islands,2016,January,26.5,49.0,0
Turks and Caicos Islands,2016,February,27.3,30.4,0
Turks and Caicos Islands,2016,March,26.1,22.2,0
Turks and Caicos Islands,2016,April,28.4,38.4,0
Turks and Caicos Islands,2016,May,27.1,82.5,0
Turks and Caicos Islands,2016,June,29.1,111.5,0
Turks and Caicos Islands,2016,July,28.9,107.6,0
Turks and Caicos Islands,2016,August,29.4,454.0,4
Turks and Caicos Islands,2016,September,29.6,209.1,0
Turks and Caicos Islands,2016,October,29.0,172.0,0
Turks and Caicos Islands,2016,November,27.0,119.4,0
Turks and Caicos Islands,2016,December,26.0,65.7,0
Turks and Caicos Islands,2017,January,27.2,30.9,0
Turks and Caicos Islands,2017,February,27.3,25.7,0
Turks and Caicos Islands,2017,March,27.5,22.2,0
Turks and Caicos Islands,2017,April,27.0,27.8,0
Turks and Caicos Islands,2017,May,28.9,81.8,0
Turks and Caicos Islands,2017,June,29.6,144.7,0
Turks and Caicos Islands,2017,July,28.8,149.8,0
Turks and Caicos Islands,2017,August,29.7,149.8,0
Turks and Caicos Islands,2017,September,29.8,140.1,0
Turks and Caicos Islands,2017,October,29.4,168.6,0
Turks and Caicos Islands,2017,November,28.5,87.2,0
Turks and Caicos Islands,2017,December,25.9,72.7,0
Turks and Caicos Islands,2018,January,26.1,40.8,0
Turks and Caicos Islands,2018,February,27.3,23.0,0
Turks and Caicos Islands,2018,March,27.9,16.4,0
Turks and Caicos Islands,2018,April,27.8,39.3,0
Turks and Caicos Islands,2018,May,28.4,99.1,0
Turks and Caicos Islands,2018,June,29.4,123.3,0
Turks and Caicos Islands,2018,July,30.1,174.3,0
Turks and Caicos Islands,2018,August,29.6,166.0,0
Turks and Caicos Islands,2018,September,29.3,207.6,0
Turks and Caicos Islands,2018,October,28.9,177.3,0
Turks and Caicos Islands,2018,November,27.1,128.5,0
Turks and Caicos Islands,2018,December,27.6,60.7,0
Turks and Caicos Islands,2019,January,25.6,37.0,0
Turks and Caicos Islands,2019,February,27.0,20.1,0
Turks and Caicos Islands,2019,March,26.8,23.3,0
Turks and Caicos Islands,2019,April,26.8,26.3,0
Turks and Caicos Islands,2019,May,28.2,64.3,0
Turks and Caicos Islands,2019,June,27.7,159.3,0
Turks and Caicos Islands,2019,July,29.0,162.8,0
Turks and Caicos Islands,2019,August,28.6,265.2,1
Turks and Caicos Islands,2019,September,28.3,143.3,0
Turks and Caicos Islands,2019,October,27.5,135.9,0
Turks and Caicos Islands,2019,November,27.3,102.2,0
Turks and Caicos Islands,2019,December,27.1,54.0,0
Turks and Caicos Islands,2020,January,25.6,38.6,0
Turks and Caicos Islands,2020,February,26.4,26.4,0
Turks and Caicos Islands,2020,March,26.9,15.3,0
Turks and Caicos Islands,2020,April,26.5,38.5,0
Turks and Caicos Islands,2020,May,27.9,81.6,0
Turks and Caicos Islands,2020,June,29.1,137.8,0
Turks and Caicos Islands,2020,July,30.3,219.3,1
Turks and Caicos Islands,2020,August,29.5,192.5,0
Turks and Caicos Islands,2020,September,29.3,134.6,0
Turks and Caicos Islands,2020,October,29.0,187.7,0
Turks and Caicos Islands,2020,November,28.1,95.8,0
Turks and Caicos Islands,2020,December,25.7,54.3,0
Turks and Caicos Islands,2021,January,26.9,34.3,0
Turks and Caicos Islands,2021,February,25.5,20.4,0
Turks and Caicos Islands,2021,March,27.5,24.4,0
Turks and Caicos Islands,2021,April,27.5,34.4,0
Turks and Caicos Islands,2021,May,27.9,97.0,0
Turks and Caicos Islands,2021,June,27.7,135.6,0
Turks and Caicos Islands,2021,July,29.2,168.2,0
Turks and Caicos Islands,2021,August,28.7,143.2,0
Turks and Caicos Islands,2021,September,28.3,140.7,0
Turks and Caicos Islands,2021,October,27.8,393.9,3
Turks and Caicos Islands,2021,November,28.2,132.3,0
Turks and Caicos Islands,2021,December,25.7,50.5,0
Turks and Caicos Islands,2022,January,26.6,46.9,0
Turks and Caicos Islands,2022,February,26.4,27.5,0
Turks and Caicos Islands,2022,March,26.0,16.4,0
Turks and Caicos Islands,2022,April,28.5,36.1,0
Turks and Caicos Islands,2022,May,27.9,88.0,0
Turks and Caicos Islands,2022,June,28.8,142.6,0
Turks and Caicos Islands,2022,July,28.3,138.2,0
Turks and Caicos Islands,2022,August,29.6,233.8,1
Turks and Caicos Islands,2022,September,30.2,157.9,0
Turks and Caicos Islands,2022,October,29.5,186.5,0
Turks and Caicos Islands,2022,November,26.7,91.4,0
Turks and Caicos Islands,2022,December,27.1,58.4,0
Turks and Caicos Islands,2023,January,25.9,35.3,0
Turks and Caicos Islands,2023,February,27.1,21.1,0
Turks and Caicos Islands,2023,March,27.0,17.3,0
Turks and Caicos Islands,2023,April,26.7,38.5,0
Turks and Caicos Islands,2023,May,27.2,91.5,0
Turks and Caicos Islands,2023,June,29.1,455.6,4
Turks and Caicos Islands,2023,July,28.4,169.4,0
Turks and Caicos Islands,2023,August,30.2,135.1,0
Turks and Caicos Islands,2023,September,29.1,135.9,0
Turks and Caicos Islands,2023,October,28.8,158.2,0
Turks and Caicos Islands,2023,November,26.7,89.5,0
Turks and Caicos Islands,2023,December,27.5,47.0,0
Turks and Caicos Islands,2024,January,27.2,41.3,0
Turks and Caicos Islands,2024,February,27.0,29.2,0
Turks and Caicos Islands,2024,March,26.3,17.6,0
Turks and Caicos Islands,2024,April,27.4,41.5,0
Turks and Caicos Islands,2024,May,27.1,86.9,0
Turks and Caicos Islands,2024,June,28.4,136.9,0
Turks and Caicos Islands,2024,July,29.8,113.9,0
Turks and Caicos Islands,2024,August,30.2,191.1,0
Turks and Caicos Islands,2024,September,29.8,140.9,0
Turks and Caicos Islands,2024,October,28.0,176.2,0
Turks and Caicos Islands,2024,November,26.5,86.2,0
Turks and Caicos Islands,2024,December,27.5,49.4,0
Turks and Caicos Islands,2025,January,25.9,37.9,0
Turks and Caicos Islands,2025,February,27.1,30.2,0
Turks and Caicos Islands,2025,March,27.0,18.3,0
Turks and Caicos Islands,2025,April,28.5,35.2,0
Turks and Caicos Islands,2025,May,29.0,87.5,0
Turks and Caicos Islands,2025,June,29.7,136.8,0
Turks and Caicos Islands,2025,July,29.4,137.8,0
Turks and Caicos Islands,2025,August,29.5,147.4,0
Turks and Caicos Islands,2025,September,29.5,148.9,0
Turks and Caicos Islands,2025,October,28.0,138.6,0
Turks and Caicos Islands,2025,November,27.1,132.3,0
Turks and Caicos Islands,2025,December,26.8,55.5,0
US Virgin Islands,2015,January,27.2,50.4,0
US Virgin Islands,2015,February,26.3,33.7,0
US Virgin Islands,2015,March,27.8,35.9,0
US Virgin Islands,2015,April,28.4,40.4,0
US Virgin Islands,2015,May,28.2,91.9,0
US Virgin Islands,2015,June,29.7,145.7,0
US Virgin Islands,2015,July,30.0,178.2,0
US Virgin Islands,2015,August,29.1,194.7,0
US Virgin Islands,2015,September,28.8,193.3,0
US Virgin Islands,2015,October,28.2,163.7,0
US Virgin Islands,2015,November,27.9,122.2,0
US Virgin Islands,2015,December,27.2,61.3,0
US Virgin Islands,2016,January,27.2,62.1,0
US Virgin Islands,2016,February,26.1,42.6,0
US Virgin Islands,2016,March,27.1,37.4,0
US Virgin Islands,2016,April,27.3,46.5,0
US Virgin Islands,2016,May,27.5,86.8,0
US Virgin Islands,2016,June,29.2,138.3,0
US Virgin Islands,2016,July,28.6,126.1,0
US Virgin Islands,2016,August,30.5,132.1,0
US Virgin Islands,2016,September,29.0,184.4,0
US Virgin Islands,2016,October,29.4,200.1,0
US Virgin Islands,2016,November,27.1,143.5,0
US Virgin Islands,2016,December,25.9,64.3,0
US Virgin Islands,2017,January,26.0,48.2,0
US Virgin Islands,2017,February,27.1,36.2,0
US Virgin Islands,2017,March,27.3,35.1,0
US Virgin Islands,2017,April,27.9,40.9,0
US Virgin Islands,2017,May,29.2,104.6,0
US Virgin Islands,2017,June,29.3,171.8,0
US Virgin Islands,2017,July,30.1,185.9,0
US Virgin Islands,2017,August,29.8,135.6,0
US Virgin Islands,2017,September,28.8,176.4,0
US Virgin Islands,2017,October,28.1,141.9,0
US Virgin Islands,2017,November,27.2,108.5,0
US Virgin Islands,2017,December,27.2,66.0,0
US Virgin Islands,2018,January,25.6,39.5,0
US Virgin Islands,2018,February,26.7,39.2,0
US Virgin Islands,2018,March,27.4,28.2,0
US Virgin Islands,2018,April,27.3,53.6,0
US Virgin Islands,2018,May,29.2,91.1,0
US Virgin Islands,2018,June,29.0,148.1,0
US Virgin Islands,2018,July,29.8,140.5,0
US Virgin Islands,2018,August,30.0,186.9,0
US Virgin Islands,2018,September,30.2,153.6,0
US Virgin Islands,2018,October,28.6,144.3,0
US Virgin Islands,2018,November,27.2,126.0,0
US Virgin Islands,2018,December,26.0,85.2,0
US Virgin Islands,2019,January,26.9,48.8,0
US Virgin Islands,2019,February,26.6,32.3,0
US Virgin Islands,2019,March,27.2,33.4,0
US Virgin Islands,2019,April,26.9,39.5,0
US Virgin Islands,2019,May,28.2,112.4,0
US Virgin Islands,2019,June,28.2,164.8,0
US Virgin Islands,2019,July,29.7,173.3,0
US Virgin Islands,2019,August,30.9,158.5,0
US Virgin Islands,2019,September,28.5,457.4,3
US Virgin Islands,2019,October,27.8,130.3,0
US Virgin Islands,2019,November,27.7,107.6,0
US Virgin Islands,2019,December,26.5,84.6,0
US Virgin Islands,2020,January,26.1,50.5,0
US Virgin Islands,2020,February,25.9,27.2,0
US Virgin Islands,2020,March,27.8,36.8,0
US Virgin Islands,2020,April,27.1,46.1,0
US Virgin Islands,2020,May,29.4,78.1,0
US Virgin Islands,2020,June,28.3,154.9,0
US Virgin Islands,2020,July,28.6,173.8,0
US Virgin Islands,2020,August,28.9,166.8,0
US Virgin Islands,2020,September,30.0,148.7,0
US Virgin Islands,2020,October,28.2,124.5,0
US Virgin Islands,2020,November,28.4,280.8,2
US Virgin Islands,2020,December,26.0,57.2,0
US Virgin Islands,2021,January,25.8,40.8,0
US Virgin Islands,2021,February,27.5,36.3,0
US Virgin Islands,2021,March,26.6,25.1,0
US Virgin Islands,2021,April,27.2,48.1,0
US Virgin Islands,2021,May,27.5,84.5,0
US Virgin Islands,2021,June,28.9,160.9,0
US Virgin Islands,2021,July,29.2,153.1,0
US Virgin Islands,2021,August,29.9,209.3,0
US Virgin Islands,2021,September,29.2,189.5,0
US Virgin Islands,2021,October,29.4,185.8,0
US Virgin Islands,2021,November,27.6,120.2,0
US Virgin Islands,2021,December,27.7,59.7,0
US Virgin Islands,2022,January,26.2,45.0,0
US Virgin Islands,2022,February,26.6,32.8,0
US Virgin Islands,2022,March,26.8,25.5,0
US Virgin Islands,2022,April,27.7,48.1,0
US Virgin Islands,2022,May,29.3,103.1,0
US Virgin Islands,2022,June,29.4,126.1,0
US Virgin Islands,2022,July,28.4,129.5,0
US Virgin Islands,2022,August,29.8,167.1,0
US Virgin Islands,2022,September,30.4,176.7,0
US Virgin Islands,2022,October,27.8,201.9,0
US Virgin Islands,2022,November,28.7,107.7,0
US Virgin Islands,2022,December,26.9,66.0,0
US Virgin Islands,2023,January,26.4,52.5,0
US Virgin Islands,2023,February,26.8,34.6,0
US Virgin Islands,2023,March,28.0,29.7,0
US Virgin Islands,2023,April,27.1,54.5,0
US Virgin Islands,2023,May,29.6,74.1,0
US Virgin Islands,2023,June,28.5,106.7,0
US Virgin Islands,2023,July,29.6,114.3,0
US Virgin Islands,2023,August,30.5,166.6,0
US Virgin Islands,2023,September,29.0,139.6,0
US Virgin Islands,2023,October,27.9,159.9,0
US Virgin Islands,2023,November,28.4,92.2,0
US Virgin Islands,2023,December,27.5,72.3,0
US Virgin Islands,2024,January,27.5,60.8,0
US Virgin Islands,2024,February,27.1,34.0,0
US Virgin Islands,2024,March,26.7,24.6,0
US Virgin Islands,2024,April,26.9,42.4,0
US Virgin Islands,2024,May,27.5,81.1,0
US Virgin Islands,2024,June,28.3,144.8,0
US Virgin Islands,2024,July,30.3,123.9,0
US Virgin Islands,2024,August,29.2,285.4,1
US Virgin Islands,2024,September,30.4,158.9,0
US Virgin Islands,2024,October,27.8,162.4,0
US Virgin Islands,2024,November,28.7,119.6,0
US Virgin Islands,2024,December,26.9,84.0,0
US Virgin Islands,2025,January,27.5,58.8,0
US Virgin Islands,2025,February,26.3,36.0,0
US Virgin Islands,2025,March,27.9,27.5,0
US Virgin Islands,2025,April,27.9,48.8,0
US Virgin Islands,2025,May,28.7,98.2,0
US Virgin Islands,2025,June,29.6,122.2,0
US Virgin Islands,2025,July,29.3,132.9,0
US Virgin Islands,2025,August,29.3,210.2,0
US Virgin Islands,2025,September,28.4,188.2,0
US Virgin Islands,2025,October,28.2,191.7,0
US Virgin Islands,2025,November,28.6,103.1,0
US Virgin Islands,2025,December,26.9,57.9,0
